bvd_id,company_name,country_iso
GB00066076,VESTEY HOLDINGS LIMITED,GB
CN30393PC,SHANDONG HAIHUA COMPANY LIMITED,CN
CN9363226703,"CHANGSHU CITY MANAGEMENT AND CONSTRUCTION INVESTMENT CO.,LTD.",CN
IN30786FI,TRIDENT LTD,IN
CN30624PC,"JIANGXI WANNIANQING CEMENT CO.,LTD.",CN
IN33574FI,NETWORK 18 MEDIA & INVESTMENTS LIMITED,IN
CN46194PC,"DAODAOQUAN GRAIN AND OIL CO.,LTD.",CN
JP3030001045666,"SANKEN ELECTRIC CO., LTD.",JP
KY40633WB,HUAJIN INTERNATIONAL HOLDINGS LIMITED,KY
CN31136PC,"JIANGXI GANYUE EXPRESSWAY CO.,LTD.",CN
BM27210R,BINHAI INVESTMENT COMPANY LIMITED,BM
CN9383474888,"LAIWU CITY ECONOMIC DEVELOPMENT & INVESTMENT CO.,LTD.",CN
JP7010701015586,NIPPON CHEMI-CON CORPORATION,JP
US042837575,"NETSCOUT SYSTEMS, INC.",US
CHCHE102645326,PHOENIX MECANO AG,CH
CN40209PC,"CECEP ENVIRONMENTAL PROTECTION CO.,LTD.",CN
CN31442PC,"CECEP SOLAR ENERGY CO.,LTD.",CN
CN32181PC,"GUIZHOU XINBANG PHARMACEUTICAL CO.,LTD.",CN
CN42418PC,"TOLY BREAD CO.,LTD",CN
HK0000024483,BINHAI INVESTMENT COMPANY LIMITED,BM
CN32225PC,"ZHEJIANG WANLIYANG CO.,LTD.",CN
JP6010001034750,S & B FOODS INC,JP
JP5012701003630,GLOBERIDE INC,JP
CN53306PC,"CHONGQING SANFENG ENVIRONMENT GROUP CORP., LTD.",CN
BD30117FE,BRITISH AMERICAN TOBACCO BANGLADESH COMPANY LIMITED,BD
US364159663,CUMULUS MEDIA INC.,US
CN30711PC,"YINCHUAN XINHUA COMMERCIAL (GROUP) CO.,LTD.",CN
CNFEB51144,"BANK OF HUNAN CO., LTD.",CN
CN30394PC,"LU THAI TEXTILE CO.,LTD",CN
BD49299FE,ROBI AXIATA PLC,BD
ID30135FD,PT TIGARAKSA SATRIA TBK,ID
NZ9429038138775,RESTAURANT BRANDS NEW ZEALAND LIMITED,NZ
KY41354WB,JIUMAOJIU INTERNATIONAL HOLDINGS LIMITED,KY
HK0029115293,JIUMAOJIU INTERNATIONAL HOLDINGS LIMITED,KY
BR33938119000169,COMPANHIA DISTRIBUIDORA DE GAS DO RIO DE JANEIRO S.A.,BR
CN44013PC,JINGJIN EQUIPMENT INC.,CN
USFEI1016810,IAT INSURANCE GROUP INC,US
GB03633621,INVESTEC PLC,GB
CN9404167889,"DIANTOU RONGHE NEW ENERGY DEVELOPMENT CO., LTD.",CN
GB05370076,RED FOOTBALL LIMITED,GB
CN32027PC,"LEPU MEDICAL TECHNOLOGY (BEIJING) CO., LTD.",CN
KY40996WB,HUYA INC.,KY
CN49210PC,"HEBEI YANGYUAN ZHIHUI BEVERAGE CO., LTD.",CN
IN33678FI,IRB INFRASTRUCTURE DEVELOPERS LIMITED,IN
CN9382526483,"HANGZHOUWATER GROUP CO.,LTD.",CN
KY30158WB,NETDRAGON WEBSOFT HOLDINGS LIMITED,KY
JP4010001008748,"TAIHEI DENGYO KAISHA,LTD.",JP
PH0000036359,BASIC ENERGY CORPORATION,PH
CN41475PC,"JOLYWOOD (SUZHOU) SUNWATT CO.,LTD.",CN
ID30345FD,PT ADHI KARYA (PERSERO) TBK,ID
JP9010001034863,TOHO ZINC CO LTD,JP
IN30697FI,PRISM JOHNSON LIMITED,IN
CN9398419390,"ZIBO FINANCIAL HOLDINGS CO., LTD.",CN
JP1120001048991,KURIMOTO LTD,JP
CN54488PC,"GUANGDONG SANHE PILE CO., LTD.",CN
ID30203FD,PT TEMPO SCAN PACIFIC TBK,ID
CN45907PC,"JUEWEI FOOD CO., LTD.",CN
JP2180301014885,FUJI CORPORATION,JP
GB04162033,LUSH COSMETICS LIMITED,GB
CN44250PC,"SHENZHEN JIANYI DECORATION GROUP CO.,LTD.",CN
CN9458877557,"TIANJIN JINZHI STATE-OWNED CAPITAL INVESTMENT AND OPERATION CO., LTD.",CN
BM33854R,LUYE PHARMA GROUP LTD,BM
CN30261PC,"CHINA WUYI CO.,LTD.",CN
CN30580PC,CHINA ENTERPRISE COMPANY LIMITED,CN
CN31031PC,"ANHUI LIUGUO CHEMICAL CO.,LTD",CN
HK0019969929,LUYE PHARMA GROUP LTD.,BM
JP9010001034970,RIKEN TECHNOS CORPORATION,JP
CN31478PC,"HUBEI DONPER ELECTROMECHANICAL GROUP CO., LTD.",CN
CN32200PC,GLODON COMPANY LIMITED,CN
CN9360372224,"ZHEJIANG WEIXING NEW BUILDING MATERIALS CO.,LTD.",CN
HK0028299829,"CHANG HWA COMMERCIAL BANK, LTD.",HK
INFEB41357,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA,IN
BH46348,AHLI UNITED BANK BSC,BH
IN34292FI,PRESTIGE ESTATES PROJECTS LIMITED,IN
IN30592FI,ELECTROSTEEL CASTINGS LIMITED,IN
IN30552FI,CYIENT LIMITED,IN
CN9361036071,ASSET & INVESTMENT MANAGEMENT CENTER OF BEIJING CO-OP,CN
CN45763PC,"CHINA PUBLISHING & MEDIA HOLDINGS CO.,LTD",CN
CN49048PC,"SHANGHAI ENVIRONMENT GROUP CO.,LTD.",CN
CN30712PC,"SHANDONG LUKANG PHARMACEUTICAL CO.,LTD.",CN
IN30863FI,SURYA ROSHNI LIMITED,IN
GB09337472,RIVER ISLAND HOLDINGS LIMITED,GB
JP6070001016685,"KATITAS CO., LTD.",JP
JP2010401094621,COSMOS INITIA CO LTD,JP
JP9120901001761,"MAXELL, LTD.",JP
CN53505PC,LEVIMA ADVANCED MATERIALS CORPORATION,CN
CN9379488218,"CHANGSHA WATER GROUP CO.,LTD",CN
JP6011501006231,CLEANUP CORPORATION,JP
CN9363232255,"JIANGSU HUAJING ASSET MANAGEMENT CO., LTD.",CN
US824183498,LAZYDAYS HOLDINGS INC.,US
CN30476PC,"CGN NUCLEAR TECHNOLOGY DEVELOPMENT CO., LTD.",CN
CN31528PC,"SHANGHAI DAZHONG PUBLIC UTILITIES(GROUP)CO.,LTD.",CN
HK0019827372,CHINA CONCH VENTURE HOLDINGS LIMITED,KY
CN31561PC,"SHANDONG JINJING SCIENCE &TECHNOLOGY STOCK CO.,LTD",CN
CNFEB23727,GUANGDONG SHUNDE RURAL COMMERCIAL BANK COMPANY LIMITED,CN
CN156086208293,"RENSHOU DEVELOPMENT OF INVESTMENT GROUP CO.,LTD",CN
CN9459009515,"DONGGUAN WATER GROUP CO., LTD.",CN
BR33479023000180,BANCO CITIBANK,BR
CN30838PC,"JIAOZUO WANFANG ALUMINUM MANUFACTURING CO., LTD",CN
JP2040001003186,SHINNIHON CORPORATION,JP
JP7010401004245,AVEX INC.,JP
GB08548351,KEYWORDS STUDIOS LIMITED,GB
JP1030001044117,"UMC ELECTRONICS CO., LTD.",JP
CN53466PC,"GUANGDONG DONGPENG HOLDINGS CO., LTD.",CN
CN31162PC,NANJING TANKER CORPORATION,CN
CN31215PC,VATTI CORPORATION LIMITED,CN
JP9120001014301,ITOKI CORPORATION,JP
JP3230001008974,GOLDWIN INC.,JP
JP1010001034994,"NIHON PARKERIZING CO., LTD.",JP
CN40255PC,"XIZI CLEAN ENERGY EQUIPMENT MANUFACTURING CO., LTD.",CN
CN31468PC,"POLY UNION CHEMICAL HOLDING GROUP CO.,LTD.",CN
PS30053ZG,THE ARAB PALESTINIAN INVESTMENT COMPANY (HOLDING COMPANY),PS
CN9461219532,"TAIAN TAISHAN FINANCIAL INVESTMENT GROUP CO.,LTD.",CN
GBSC108926,BSW TIMBER LIMITED,GB
CN30529PC,"WUSHANG GROUP CO.,LTD.",CN
BR08467115000100,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE-D,BR
EG30812KE,RAYA HOLDING FOR FINANCIAL INVESTMENT S.A.E.,EG
CN9502439399,"QINGDAO CHENGYANG DISTRICT SUNSHINE CHENGYANG HOLDING GROUP CO., LTD",CN
CN31546PC,SHANGHAI NEW POWER AUTOMOTIVE TECHNOLOGY COMPANY LIMITED,CN
GB03456891,DANA PETROLEUM LIMITED,GB
JP6230001009490,KAWADA TECHNOLOGIES INC,JP
JP1180001027412,MEITEC GROUP HOLDINGS INC.,JP
CN9461384227,"FUZHOU FINANCIAL HOLDINGS GROUP CO.,LTD.",CN
HK90136FH,GOLD PEAK TECHNOLOGY GROUP LIMITED,HK
IR30280GN,DAROU PAKHSH PHARMACEUTICAL MANUFACTURING COMPANY PUBLIC JOINT STOCK,IR
CN32026PC,"BEIJING ULTRAPOWER SOFTWARE CO., LTD.",CN
MXBRM940216EQ6,"BANCO REGIONAL, S.A., INSTITUCION DE BANCA MULTIPLE, BANREGIO GRUPO FINANCIERO",MX
CN156101100829,"QINGDAO CAITONG GROUP CO., LTD",CN
JP4100001022855,"WATAHAN & CO.,LTD.",JP
JP7010701011833,NICHIMO CO LTD,JP
CN31042PC,"ZHEJIANG CONBA PHARMACEUTICAL CO.,LTD.",CN
GB00580471,CP HOLDINGS LIMITED,GB
KY30568FH,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,KY
CN9365558717,"ZHEJIANG E-P EQUIPMENT CO., LTD.",CN
CN9382923836,"CHONGQING WANSHENG CONSTRUCTION INVESTMENT CO.,LTD.",CN
HK0025223241,CHINA EVERBRIGHT GREENTECH LIMITED,KY
CN40444PC,"SHIJIAZHUANG YILING PHARMACEUTICAL CO.,LTD",CN
JP2011501000964,"HITOMILE CO.,LTD.",JP
GB01151216,GRAFF DIAMONDS INTERNATIONAL LIMITED,GB
CN9366707388,"XIANJU COUNTY INDUSTRIAL INVESTMENT AND DEVELOPMENT GROUP CO., LTD.",CN
CN51569PC,"GINLONG TECHNOLOGIES CO., LTD.",CN
KY40174WB,CHINA TIANRUI GROUP CEMENT COMPANY LIMITED,KY
JP8120001077522,NICHIDEN CORPORATION,JP
CN30661PC,NANJING XINJIEKOU DEPARTMENT STORE CO. LTD.,CN
CN40681PC,"HANGZHOU TIGERMED CONSULTING CO.,LTD",CN
GB01579589,NEXT 15 GROUP PLC,GB
JP1010001008742,PS CONSTRUCTION CO. LTD.,JP
CN40525PC,"ERA CO.,LTD.",CN
IN33459FI,FORTIS HEALTHCARE LTD,IN
CN9391971511,"FAR EAST HORIZON(TIANJIN) FINANCIAL LEASING CO., LTD.",CN
CN9433146461,"SUZHOU XIANGCHENG STATE-OWNED CAPITAL INVESTMENT CO., LTD.",CN
IR30562GN,PARIS ARMAN GOSTAR INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
GB09571301,ASR GROUP EUROPE LIMITED,GB
JP5011501017114,"DYNAM JAPAN HOLDINGS CO., LTD.",JP
CN9367156228,"YANGCHENG COUNTY STATE-OWNED CAPITAL INVESTMENT AND OPERATION CO., LTD.",CN
GBFC033179,ARAB BANKING CORPORATION (B.S.C.),GB
US113200514,"VERINT SYSTEMS, INC.",US
JP9120001077414,"KONISHI CO., LTD.",JP
CN44236PC,"GUANGDONG KINLONG HARDWARE PRODUCTS CO.,LTD.",CN
CN9389366393,"SANQUAN FOOD CO., LTD.",CN
KY40658WB,YIHAI INTERNATIONAL HOLDING LTD,KY
GB03884421,TANKERS (UK) AGENCIES LIMITED,GB
US952119684,SEMTECH CORPORATION,US
CN49200PC,GUIZHOU GAS GROUP CORPORATION LTD.,CN
JP1180001012595,"DAIDO METAL CO., LTD.",JP
CN31803PC,"SINOSOFT CO.,LTD.",CN
CN30904PC,"YUNNAN COAL & ENERGY CO.,LTD.",CN
HK0029960002,"HANGZHOU TIGERMED CONSULTING CO., LTD.",CN
AE30025GU,R.A.K. CERAMICS P.J.S.C.,AE
JP3290001004134,MR MAX HOLDINGS LTD.,JP
IL30034GE,PARTNER COMMUNICATIONS COMPANY LIMITED,IL
HK0023635783,YIHAI INTERNATIONAL HOLDING LTD.,KY
CN31250PC,"SHANXI ANTAI GROUP CO.,LTD",CN
IN117372FI,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,IN
HK0027776415,ASIAINFO TECHNOLOGIES LIMITED,VG
IN30686FI,KANSAI NEROLAC PAINTS LIMITED,IN
ZA194803101306,METAIR INVESTMENTS LIMITED,ZA
HK0019969711,EEKA FASHION HOLDINGS LIMITED,KY
KY40392WB,EEKA FASHION HOLDINGS LIMITED,KY
CN30406PC,"MOON ENVIRONMENT TECHNOLOGY CO.,LTD.",CN
GB02387700,VOLKERFITZPATRICK LIMITED,GB
VG40162ZG,ASIAINFO TECHNOLOGIES LIMITED,VG
KW30008GK,NATIONAL MOBILE TELECOMMUNICATIONS COMPANY K.S.C.P,KW
CN31180PC,"SHANXI MEIJIN ENERGY CO.,LTD.",CN
AU119770142,CHAMPION IRON LIMITED,AU
CA32649NC,FRONTERA ENERGY CORPORATION,CA
PE20383045267,VOLCAN COMPANIA MINERA S.A.A.,PE
PK0002159,ENGRO CORPORATION LIMITED,PK
IN0013544927,SANMAR CHEMICAL ENTERPRISES LIMITED,IN
MXMTE440316E54,MAPFRE MEXICO SA,MX
JP7010001023785,NIPPON YUSEN KABUSHIKI KAISHA,JP
CN30716PC,"SHANXI XINGHUACUN FEN WINE FACTORY CO.,LTD.",CN
US365098520,"CALUMET, INC.",US
BR33376989000191,IRB - BRASIL RESSEGUROS SA,BR
PH0000041376,"SYNERGY GRID & DEVELOPMENT PHILS., INC",PH
KR1648110016035,"KYUNGSHIN HOLDINGS CO.,LTD",KR
ZA194001420131,INDUSTRIAL DEVELOPMENT CORPORATION OF SOUTH AFRICA LTD,ZA
KY41649WB,KUAISHOU TECHNOLOGY,KY
CN9367131048,"CHINA ELECTRONICS INFORMATION SERVICE CO., LTD.",CN
BM21599R,CORALISLE GROUP LTD,BM
BM18377R,CHUBB BERMUDA INSURANCE LTD,BM
KR1101111441685,"MIRAE ASSET GLOBAL INVESTMENTS CO.,LTD",KR
GB11242644,PE TITAN HOLDING LIMITED,GB
CN9366697232,"JIANGSU SOHO HOLDINGS GROUP CO., LTD.",CN
CN9360643345,"CHINA NATIONAL GOLD GROUP CO., LTD.",CN
CN9361461952,"CHINA CONSTRUCION FOURTH ENGINEERING DIVISION CORP., LTD.",CN
CN9366711656,CHUZHOU TONGCHUANG CONSTRUCTIVE AND INVESTMENT CORPORATION LIMITED,CN
JP6010401020516,"TOKYO GAS CO., LTD.",JP
IN0019452224,ZERODHA BROKING LIMITED,IN
IR30513GN,GHADEER PETROCHEMICAL COMPANY PUBLIC JOINT STOCK,IR
CN9360710907,CHUZHOU ECONOMIC AND TECHNOLOGICAL DEVELOPMENT CORPORATION,CN
CN55647PC,"ZHEJIANG PUBLISHING&MEDIA CO.,LTD.",CN
CA30102NC,BARRICK MINING CORPORATION,CA
US043445278,DIVERSIFIED HEALTHCARE TRUST,US
GB06737476,FIL HOLDINGS (UK) LIMITED,GB
AE140008GU,GHITHA HOLDING PJSC,AE
MY271809-K,UNITED OVERSEAS BANK (MALAYSIA) BHD.,MY
HK0015874826,NEXTEER AUTOMOTIVE GROUP LIMITED,KY
CN31235PC,"GUANGDONG ZHONGNAN IRON&STEEL CO., LTD.",CN
KR1101110838148,"KITURAMI HOLDINGS CO.,LTD",KR
CN56934PC,"CITIC METAL CO.,LTD.",CN
CN9366711511,"CHONGQING FULING STATE-OWNED ASSETS INVESTMENT&MANAGEMENT GROUP CO., LTD.",CN
KR1101114809377,NONGHYUP LIFE INSURANCE CO. LTD,KR
KR2062110006582,"CG&KOREA HOLDINGS CO.,LTD",KR
PH0000014829,SHELL PILIPINAS CORPORATION,PH
CN9373997778,"CHINA WATER CONSERVANCY AND HYDROPOWER NINTH ENGINEERING BUREAU CO., LTD.",CN
KY41781WB,FULL TRUCK ALLIANCE CO. LTD.,KY
HKFEI1005058,TAIPING REINSURANCE CO. LTD,HK
BM52608R,RESOLUTION RE LTD.,BM
KR1101116971421,"KCC AUTO GROUP CO., LTD",KR
KR1801110039908,"SEOWON HOLDINGS CO.,LTD",KR
BM38892R,ARGO RE LTD,BM
ZA196900476306,INVESTEC BANK LIMITED,ZA
GB00191408,SKANSKA CONSTRUCTION UK LIMITED,GB
GB10004346,CK WILLIAM UK HOLDINGS LIMITED,GB
US760511406,CENTERPOINT ENERGY RESOURCES CORP.,US
CN53439PC,"FRIEND CO.,LTD.",CN
TH0107554000313,ASIA AVIATION PCL,TH
AE30073GU,EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,AE
TH0107537000246,CHAROEN POKPHAND FOODS PCL,TH
CN31568PC,CEVIA ENVIRO INC.,CN
JP5140001048243,KANSAI PAINT CO LTD,JP
KR1801110036615,"BANDO HOLDINGS CO.,LTD",KR
CN9361973246,"GUANGXI JINGUI PULP & PAPER CO., LTD.",CN
CNFEB19873,HANKOU BANK,CN
CN9360003315,SINOHYDRO CORPORATION LIMITED,CN
CN9360351094,"SHENZHEN WATER (GROUP) CO., LTD.",CN
CN9378748595,"SHANDONG LAND DEVELOPMENT GROUP CO., LTD",CN
CN30257PC,"HAINAN JINGLIANG HOLDINGS CO.,LTD.",CN
CN9370353641,"CHINA NUCLEAR INDUSTRY 24 CONSTRUCTION CO., LTD.",CN
KR1101114889022,"IS HOLDINGS CO.,LTD",KR
CN9360016852,"BEIJING ERSHANG MEAT FOOD GROUP CO., LTD.",CN
HK0032125391,"ZHEJIANG LEAPMOTOR TECHNOLOGY CO., LTD.",CN
GB11347733,JSA NEWCO LIMITED,GB
BM39703R,STARR INSURANCE & REINSURANCE LTD,BM
CN9365407519,"SINOHYDRO BUREAU 14 CO., LTD.",CN
IN0006529809,RDA HOLDINGS PRIVATE LIMITED,IN
CN9367131835,"JIANGDONG HOLDING GROUP CO.,LTD",CN
CN9365091155,"CHENGDU MODERN LOGISTICS INVESTMENT DEVELOPMENT CO., LTD.",CN
KR1101115402873,"OK HOLDINGS CO.,LTD",KR
AU124972425,YOUI HOLDINGS PTY LTD,AU
TH0107536000269,BANGCHAK CORPORATION PCL,TH
PH0000086335,MONDE NISSIN CORPORATION,PH
CN9360000279,"CHINA TRIUMPH INTERNATIONAL ENGINEERING CO., LTD.",CN
KR1101115119080,VIVA REPUBLICA INC,KR
CN9452023835,"GANSU ENERGY CHEMICAL INDUSTRY INVESTMENT GROUP CO., LTD.",CN
KR1101112762668,"FUBON HYUNDAI LIFE INSURANCE CO.,LTD",KR
CN9366702581,"WASU DIGITAL TV MEDIA GROUP CO.,LTD",CN
KY40488WB,HKBN LTD.,KY
BM26826R,MARKEL BERMUDA LTD,BM
BM46635R,HAMILTON RE LTD,BM
IL30623GE,S.SHOLOMO HOLDINGS LIMITED,IL
GB07497036,IVY HOLDCO LIMITED,GB
CN9391276936,SUZHOU INDUSTRIAL PARK TRIRUN INVESTMENT HOLDING GROUP COMPANY LIMITED,CN
HK0032125664,"CALB GROUP CO., LTD.",CN
KY41922WB,ANE (CAYMAN) INC.,KY
CA42027NC,BROOKFIELD RENEWABLE CORP,CA
CN9365072108,"NEW HOPE WUXIN INDUSTRIAL GROUP CO., LTD",CN
CN9365247604,"TIANJIN LINGANG INVESTMENT HOLDING CO.,LTD",CN
GB12357407,CASTLE TOP HOLDING LIMITED,GB
CHCHE105933773,BANK J. SAFRA SARASIN AG,CH
MAFEB29265,CAISSE DE DEPOT ET DE GESTION,MA
CNFEB17360,BANK OF DONGGUAN,CN
TW70826461,FUBON INSURANCE CO. LTD,TW
KR1801110093095,"IM SECURITIES CO., LTD",KR
CN9366719439,"XINJIANG LVYUAN STATE-OWNED CAPITAL INVESTMENT OPERATION CO.,LTD",CN
KR1812110004586,"DONGHEE HOLDINGS CO.,LTD",KR
HKFEB30071,NANYANG COMMERCIAL BANK LTD,HK
GB10510862,IVC ACQUISITION MIDCO LTD,GB
GB10877539,OS PHOENIX MIDCO LIMITED,GB
TW86517384,BANK SINOPAC,TW
KR1801110428599,"KYUNGDONG HOLDINGS CO.,LTD",KR
KR1101110099774,SEOUL GUARANTEE INSURANCE CO. (SGIC),KR
HK0000024616,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,KY
CN9366687466,CHINA MCC22 GROUP CORPORATION LTD.,CN
HK0000023065,AAC TECHNOLOGIES HOLDINGS INC.,KY
CN9366692478,"DATANG SHANDONG POWERGENERATION CO., LTD",CN
CN9360825862,"CHINA TIEGONG INVESTMENT & CONSTRUCTION GROUP CO., LTD",CN
BR07206816000115,M. DIAS BRANCO S.A. INDUSTRIA E COMERCIO DE ALIMENTOS,BR
MXGFI920901IL7,GRUPO FINANCIERO INBURSA,MX
CN9367146109,TRIUMPH SCIENCE & TECHNOLOGY GROUP COMPANY,CN
HK0000207519,CHINA LESSO GROUP HOLDINGS LIMITED,KY
SG199003038W,WOH HUP HOLDINGS PTE LTD,SG
GB05586826,SAIC MOTOR INTERNATIONAL UK LTD,GB
MU40146AO,ARINDO HOLDINGS (MAURITIUS) LIMITED,MU
BM48199R,ARK INSURANCE HOLDINGS LTD,BM
CNFEB57345,"AVIC INTERNATIONAL LEASING CO., LIMITED",CN
BM55150R,SAGICOR FINANCIAL CO. LTD,BM
BR09346601000125,B3 S.A. BRASIL BOLSA BALCAO,BR
CN9360000589,"ZHEJIANG HENGYI GROUP CO., LTD.",CN
CN57252PC,"HSINO TOWER GROUP CO., LTD.",CN
CN55611PC,CHINA RAILWAY CONSTRUCTION HEAVY INDUSTRY CORPORATION LIMITED,CN
CN46207PC,"HAINAN DRINDA NEW ENERGY TECHNOLOGY CO., LTD.",CN
CN9367121366,"BEIJING JINGLIANG FOOD CO., LTD.",CN
US871729256,"ARHAUS, INC.",US
US020181050,PUBLIC SERVICE COMPANY OF NEW HAMPSHIRE,US
CNFEB40221,JIANGXI BANK CO LTD,CN
CN9361231303,"SHENZHEN AIRPORT (GROUP) CO., LTD.",CN
VN0103020065,BAO VIET HOLDINGS,VN
MY487092-W,MALAYSIA AIRPORTS HOLDINGS BERHAD,MY
CN9360644039,SINOLIGHT CORPORATION,CN
IN0000319941,DALMIA CEMENT (BHARAT) LIMITED,IN
CNFEB26857,BANK OF GUILIN CO LTD,CN
KR1101110007032,"ABL LIFE INSURANCE CO.,LTD",KR
KR1112350000158,EXPORT-IMPORT BANK OF KOREA,KR
AEFEB31317,EMIRATES ISLAMIC BANK PJSC,AE
PK0035831,ATTOCK PETROLEUM LIMITED,PK
US365142687,"PENGUIN SOLUTIONS, INC.",US
JP1120001063033,KINDEN CORPORATION,JP
IR30840GN,PASARGAD ELECTRONIC PAYMENT COMPANY PUBLIC JOINT STOCK,IR
KZ971240001315,KASPI BANK AO,KZ
HK0028524354,HANSOH PHARMACEUTICAL GROUP COMPANY LIMITED,KY
CN9378752513,SHANDONG PUBLISHING GROUP COMPANY LIMITED,CN
CN9360020709,"BEIJING DISTRICT HEATING GROUP CO.,LTD",CN
CN9360667908,YING KOU PORT GROUP CO.LTD,CN
BM39024R,LIBERTY SPECIALTY MARKETS BERMUDA LTD,BM
CNFEB54378,"CMB FINANCIAL LEASING CO., LTD",CN
CN9370353883,"SINOHYDRO BUREAU 10 CO., LTD.",CN
KR1101110571201,"HANWHA ASSET MANAGEMENT CO.,LTD",KR
BM2536R,ASSOCIATED ELECTRIC & GAS INSURANCE SERVICES LTD,BM
TH0107552000201,INDORAMA VENTURES PCL,TH
CN9360912981,"BEIJING XIANGLONG ASSET MANAGEMENT CO., LTD.",CN
CN9360647089,"CHINA RAILWAY SIXTH GROUP CO., LTD.",CN
CA41494NC,CONVERGE TECHNOLOGY SOLUTIONS CORP.,CA
CN9371352986,"GANSU-HIGHWAY TRAFFIC CONSTRUCTION GROUP CO.,LTD.",CN
HK0029418995,"PHARMARON BEIJING CO., LTD.",CN
JP9010401021486,NICHIAS CORPORATION,JP
US210398280,ATLANTIC CITY ELECTRIC COMPANY,US
CN9364407214,SHANDONG NUCLEAR POWER COMPANY LTD.,CN
MA27129-81,BANK OF AFRICA,MA
GB05754538,MOTO INVESTMENTS LIMITED,GB
CN9366703944,GUANGDONG GUANGXIN HOLDINGS GROUP LTD.,CN
SG196900092R,JARDINE CYCLE & CARRIAGE LTD,SG
CN9364928851,"SINOHYDRO CORPORATION ENGIEERING BUREAU 15 CO., LTD.",CN
CN9366718492,"HONGSHI HOLDINGS GROUP CO., LTD.",CN
CNFEB49481,BANK OF CHONGQING,CN
HK0023239028,BOC AVIATION LIMITED,SG
CN56742PC,"CHANGZHOU FUSION NEW MATERIAL CO.,LTD.",CN
MXPME380607P35,PETROLEOS MEXICANOS,MX
IR30618GN,GENERAL MECHANIC COMPANY PUBLIC JOINT STOCK,IR
JP7010401022916,NEC CORPORATION,JP
RU42045241,PUBLIC JOINT STOCK COMPANY GAZPROM NEFT,RU
SG200413294G,PETROCHINA INTERNATIONAL (SINGAPORE) PTE. LTD.,SG
IR30841GN,BAHAR ROSE ALIS CHENARAN COMPANY PUBLIC JOINT STOCK,IR
CN9366720745,"TBEA XINJIANG SUNOASIS CO., LTD.",CN
CHCHE102978667,SCHWEIZERISCHE RADIO- UND FERNSEHGESELLSCHAFT,CH
MY20076-K,PETROLIAM NASIONAL BERHAD (PETRONAS),MY
GB11531443,LERNEN TOPCO LIMITED,GB
GB12970633,QUANTUM TOPCO LIMITED,GB
KR1101113905837,"IBK SECURITIES CO.,LTD",KR
KR1101114809369,"NONGHYUP PROPERTY AND CASUALTY INSURANCE CO., LTD.",KR
INFEI1003404,UNITED INDIA INSURANCE CO. LTD,IN
AR30-99903208-3,BANCO DE LA CIUDAD DE BUENOS-AIRES,AR
CN9382883782,"CHONGQING FULING INDUSTRIAL DEVELOPMENT GROUP CO., LTD",CN
CN9360813721,"BEIJING YIQING HOLDING CO., LTD.",CN
KR1101110667498,SHINHAN LIFE INSURANCE CO. LTD,KR
IIFEB43741,AFRICAN EXPORT-IMPORT BANK,II
MXSIN9412025I4,"SCOTIABANK INVERLAT, S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SCOTIABANK INVERLAT",MX
OM1613707,AL MAHA PETROLEUM PRODUCTS MARKETING COMPANY S.A.O.G,OM
GB08338555,MANCHESTER AIRPORT GROUP INVESTMENTS LIMITED,GB
AE30046GU,ARAMEX PJSC,AE
HK0000023863,ASMPT LIMITED,HK
KR1146710021454,KOREA DEPOSIT INSURANCE CORPORATION,KR
CAFEI1009225,ALLSTATE INSURANCE CO. OF CANADA,CA
CN32156PC,"SINOMACH HEAVY EQUIPMENT GROUP CO.,LTD.",CN
CN9363192007,"YANGZHOU CONSTRUCTION ENGINEERING HOLDINGS CO.,LTD.",CN
KY41105WB,MIDEA REAL ESTATE HOLDING LIMITED,KY
CNFEB37628,XIAMEN INTERNATIONAL BANK,CN
CN9410002912,"JIANGSU ANDONG HOLDINGGROUP CO.,LTD",CN
US202082924,STUBHUB HOLDINGS INC,US
CN9394776360,CNNC RICH ENERGY CORPORATION LIMITED,CN
CN9361435464,GANSU PROVINCE NONGKEN GROUP LIMITED LIABILITY COMPANY,CN
CN9386067760,"JIANGXI PROVINCIAL TOURISM GROUP CO.,LTD.",CN
GB12070981,BINDERHOLZ UK GROUP LIMITED,GB
MY37113-P,YAYASAN PELABURAN BUMIPUTERA,MY
CN9404763887,"LONGXIANG INVESTMENT HOLDING GROUP CO.,LTD",CN
GB07141122,DFT OPERATOR LIMITED,GB
RU00136352,PJSC TATNEFT,RU
CA30382NC,CANADIAN NATURAL RESOURCES LIMITED,CA
MY96957-T,PETRONAS TRADING CORPORATION SENDIRIAN BERHAD,MY
PHCS201320778,"CENTURY PACIFIC FOOD, INC",PH
GB06165540,HILTON FOOD GROUP PLC,GB
